Version,Filename,LOC_added,MAX_LOC_added,AVG_LOC_addded,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSetSize,AVG_ChgSetSize,Buggy
10,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,0,0,0.0,-76,0,-76.0,384,384,384.0,Yes
10,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,0,0,0.0,-323,0,-323.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java,0,0,0.0,-153,0,-153.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java,0,0,0.0,-250,0,-250.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java,0,0,0.0,-73,0,-73.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java,0,0,0.0,-84,0,-84.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java,0,0,0.0,-61,0,-61.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java,0,0,0.0,-936,0,-936.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java,0,0,0.0,-76,0,-76.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java,0,0,0.0,-165,0,-165.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java,0,0,0.0,-504,0,-504.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java,0,0,0.0,-109,0,-109.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java,0,0,0.0,-77,0,-77.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java,0,0,0.0,-75,0,-75.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java,0,0,0.0,-204,0,-204.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java,0,0,0.0,-127,0,-127.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java,0,0,0.0,-148,0,-148.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java,0,0,0.0,-169,0,-169.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java,0,0,0.0,-157,0,-157.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java,0,0,0.0,-96,0,-96.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java,0,0,0.0,-26,0,-26.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java,0,0,0.0,-87,0,-87.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java,0,0,0.0,-38,0,-38.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java,0,0,0.0,-281,0,-281.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java,0,0,0.0,-380,0,-380.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java,0,0,0.0,-339,0,-339.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java,0,0,0.0,-234,0,-234.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java,0,0,0.0,-239,0,-239.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java,0,0,0.0,-107,0,-107.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java,0,0,0.0,-174,0,-174.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java,0,0,0.0,-101,0,-101.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java,0,0,0.0,-176,0,-176.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java,0,0,0.0,-212,0,-212.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java,0,0,0.0,-33,0,-33.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java,0,0,0.0,-95,0,-95.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java,0,0,0.0,-116,0,-116.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java,0,0,0.0,-28,0,-28.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java,0,0,0.0,-46,0,-46.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java,0,0,0.0,-36,0,-36.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,0,0,0.0,-692,0,-692.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java,0,0,0.0,-164,0,-164.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java,0,0,0.0,-193,0,-193.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java,0,0,0.0,-145,0,-145.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java,0,0,0.0,-151,0,-151.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java,0,0,0.0,-91,0,-91.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java,0,0,0.0,-129,0,-129.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java,0,0,0.0,-138,0,-138.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadClient.java,0,0,0.0,-222,0,-222.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadController.java,0,0,0.0,-98,0,-98.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadTest.java,0,0,0.0,-127,0,-127.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java,0,0,0.0,-77,0,-77.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/InactiveDurableTopicTest.java,0,0,0.0,-171,0,-171.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java,0,0,0.0,-212,0,-212.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NumberOfDestinationsTest.java,0,0,0.0,-88,0,-88.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfConsumer.java,0,0,0.0,-139,0,-139.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfProducer.java,0,0,0.0,-125,0,-125.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfRate.java,0,0,0.0,-78,0,-78.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicNetworkTest.java,0,0,0.0,-50,0,-50.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java,0,0,0.0,-63,0,-63.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNetworkTest.java,0,0,0.0,-79,0,-79.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNonPersistentTopicTest.java,0,0,0.0,-37,0,-37.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java,0,0,0.0,-181,0,-181.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumer.java,0,0,0.0,-47,0,-47.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java,0,0,0.0,-56,0,-56.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowDurableConsumerTopicTest.java,0,0,0.0,-38,0,-38.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java,0,0,0.0,-237,0,-237.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java,0,0,0.0,-273,0,-273.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java,0,0,0.0,-116,0,-116.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java,0,0,0.0,-35,0,-35.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java,0,0,0.0,-129,0,-129.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/test/TestSupport.java,0,0,0.0,-261,0,-261.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java,0,0,0.0,-71,0,-71.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSentMessageTest.java,0,0,0.0,-62,0,-62.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java,0,0,0.0,-72,0,-72.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositeConsumeTest.java,0,0,0.0,-73,0,-73.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java,0,0,0.0,-145,0,-145.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ConcurrentProducerDurableConsumerTest.java,0,0,0.0,-413,0,-413.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DiscriminatingConsumerLoadTest.java,0,0,0.0,-322,0,-322.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DispatchMultipleConsumersTest.java,0,0,0.0,-214,0,-214.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java,0,0,0.0,-192,0,-192.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubProcessTest.java,0,0,0.0,-628,0,-628.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubSelectorDelayTest.java,0,0,0.0,-256,0,-256.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubscriptionHangTestCase.java,0,0,0.0,-119,0,-119.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/MyObject.java,0,0,0.0,-73,0,-73.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/NonBlockingConsumerRedeliveryTest.java,0,0,0.0,-340,0,-340.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ObjectMessageNotSerializableTest.java,0,0,0.0,-241,0,-241.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ProducerConsumerTestSupport.java,0,0,0.0,-54,0,-54.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnDurableTopicConsumedMessageTest.java,0,0,0.0,-27,0,-27.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnTopicConsumedMessageTest.java,0,0,0.0,-66,0,-66.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java,0,0,0.0,-107,0,-107.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TestSupport.java,0,0,0.0,-157,0,-157.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TopicRedeliverTest.java,0,0,0.0,-300,0,-300.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java,0,0,0.0,-161,0,-161.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionTest.java,0,0,0.0,-120,0,-120.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/util/ConsumerThread.java,0,0,0.0,-86,0,-86.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/util/DefaultTestAppender.java,0,0,0.0,-82,0,-82.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/util/IdGenerator.java,0,0,0.0,-29,0,-29.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/util/MessageIdList.java,0,0,0.0,-267,0,-267.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/util/ProducerThread.java,0,0,0.0,-87,0,-87.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/util/SimplePojo.java,0,0,0.0,-77,0,-77.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/activemq/util/Wait.java,0,0,0.0,-40,0,-40.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/hedwig/JmsTestBase.java,0,0,0.0,-95,0,-95.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/BasicJMSTest.java,0,0,0.0,-337,0,-337.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/BasicSelectorGrammarTest.java,0,0,0.0,-376,0,-376.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorParserTest.java,0,0,0.0,-46,0,-46.0,384,384,384.0,Yes
10,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorTest.java,0,0,0.0,-399,0,-399.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,0,0,0.0,-72,0,-72.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,0,0,0.0,-42,0,-42.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,0,0,0.0,-48,0,-48.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,0,0,0.0,-89,0,-89.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,0,0,0.0,-380,0,-380.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,0,0,0.0,-144,0,-144.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,0,0,0.0,-148,0,-148.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,0,0,0.0,-191,0,-191.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,0,0,0.0,-46,0,-46.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,0,0,0.0,-165,0,-165.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,0,0,0.0,-171,0,-171.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,0,0,0.0,-56,0,-56.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,0,0,0.0,-179,0,-179.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,0,0,0.0,-74,0,-74.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,0,0,0.0,-36,0,-36.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,0,0,0.0,-37,0,-37.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,0,0,0.0,-34,0,-34.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,0,0,0.0,-34,0,-34.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,0,0,0.0,-38,0,-38.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,0,0,0.0,-39,0,-39.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,0,0,0.0,-156,0,-156.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,0,0,0.0,-78,0,-78.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,0,0,0.0,-117,0,-117.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,0,0,0.0,-94,0,-94.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,0,0,0.0,-69,0,-69.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,0,0,0.0,-180,0,-180.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,0,0,0.0,-80,0,-80.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,0,0,0.0,-183,0,-183.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,0,0,0.0,-70,0,-70.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,0,0,0.0,-54,0,-54.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,0,0,0.0,-160,0,-160.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,0,0,0.0,-128,0,-128.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,0,0,0.0,-151,0,-151.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,0,0,0.0,-422,0,-422.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,0,0,0.0,-221,0,-221.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,0,0,0.0,-50,0,-50.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,0,0,0.0,-42,0,-42.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,0,0,0.0,-622,0,-622.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,0,0,0.0,-365,0,-365.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,0,0,0.0,-382,0,-382.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,0,0,0.0,-72,0,-72.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,0,0,0.0,-92,0,-92.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,0,0,0.0,-280,0,-280.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,0,0,0.0,-371,0,-371.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,0,0,0.0,-47,0,-47.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,0,0,0.0,-108,0,-108.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,0,0,0.0,-111,0,-111.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,0,0,0.0,-314,0,-314.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,0,0,0.0,-129,0,-129.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,0,0,0.0,-49,0,-49.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,0,0,0.0,-358,0,-358.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,0,0,0.0,-273,0,-273.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,0,0,0.0,-47,0,-47.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,0,0,0.0,-89,0,-89.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,0,0,0.0,-41,0,-41.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,0,0,0.0,-66,0,-66.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,0,0,0.0,-63,0,-63.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,0,0,0.0,-24,0,-24.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,0,0,0.0,-50,0,-50.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,0,0,0.0,-72,0,-72.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,0,0,0.0,-47,0,-47.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,0,0,0.0,-47,0,-47.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,0,0,0.0,-183,0,-183.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,0,0,0.0,-49,0,-49.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,0,0,0.0,-50,0,-50.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,0,0,0.0,-98,0,-98.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,0,0,0.0,-143,0,-143.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,0,0,0.0,-43,0,-43.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,0,0,0.0,-42,0,-42.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,0,0,0.0,-56,0,-56.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,0,0,0.0,-44,0,-44.0,384,384,384.0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,0,0,0.0,-26,0,-26.0,384,384,384.0,Yes
10,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,0,0,0.0,-41,0,-41.0,384,384,384.0,Yes
10,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,0,0,0.0,-104,0,-104.0,384,384,384.0,Yes
10,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,0,0,0.0,-54,0,-54.0,384,384,384.0,Yes
10,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,0,0,0.0,-254,0,-254.0,384,384,384.0,Yes
10,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,0,0,0.0,-16883,0,-16883.0,384,384,384.0,Yes
10,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,0,0,0.0,-74,0,-74.0,384,384,384.0,Yes
10,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,0,0,0.0,-153,0,-153.0,384,384,384.0,Yes
10,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,0,0,0.0,-68,0,-68.0,384,384,384.0,Yes
10,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,0,0,0.0,-100,0,-100.0,384,384,384.0,Yes
10,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,0,0,0.0,-547,0,-547.0,384,384,384.0,Yes
10,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,0,0,0.0,-437,0,-437.0,384,384,384.0,Yes
