Dataset, #TrainingRelease, %training, %Defective in training, %Defective in testing, Classifier, Feature Selection, Balancing, TP, FP, TN, FN, Precision, Recall, ROC Area, Kappa
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, NAIVE_BAYES, BEST_FIRST, SMOTE, 3505.0, 87.0, 67.0, 88.0, 0.432258064516129, 0.43506493506493504, 0.8298305507462201, 0.40930092614696445
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, RANDOM_FOREST, NO_FEATURES_SELECTION, NO_SAMPLING, 3491.0, 58.0, 96.0, 102.0, 0.48484848484848486, 0.6233766233766234, 0.9086463216716487, 0.5234188686444716
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, RANDOM_FOREST, NO_FEATURES_SELECTION, OVER_SAMPLING, 3411.0, 43.0, 111.0, 182.0, 0.378839590443686, 0.7207792207792207, 0.8526752957590698, 0.4679790365787092
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, RANDOM_FOREST, NO_FEATURES_SELECTION, UNDER_SAMPLING, 3281.0, 24.0, 130.0, 312.0, 0.29411764705882354, 0.8441558441558441, 0.8964454693650352, 0.3996440758465596
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, RANDOM_FOREST, NO_FEATURES_SELECTION, SMOTE, 3490.0, 57.0, 97.0, 103.0, 0.485, 0.6298701298701299, 0.8991997426453313, 0.5260104456064726
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, RANDOM_FOREST, BEST_FIRST, NO_SAMPLING, 3515.0, 95.0, 59.0, 78.0, 0.4306569343065693, 0.38311688311688313, 0.8789348697503443, 0.3815657791927156
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, RANDOM_FOREST, BEST_FIRST, OVER_SAMPLING, 3408.0, 54.0, 100.0, 185.0, 0.3508771929824561, 0.6493506493506493, 0.784516068401401, 0.424890810344263
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, RANDOM_FOREST, BEST_FIRST, UNDER_SAMPLING, 3285.0, 30.0, 124.0, 308.0, 0.28703703703703703, 0.8051948051948052, 0.8762176454216533, 0.38600155331446495
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, RANDOM_FOREST, BEST_FIRST, SMOTE, 3508.0, 93.0, 61.0, 85.0, 0.4178082191780822, 0.3961038961038961, 0.8835488196746198, 0.3819421535085595
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, IBK, NO_FEATURES_SELECTION, NO_SAMPLING, 3484.0, 52.0, 102.0, 109.0, 0.4834123222748815, 0.6623376623376623, 0.8066026653557964, 0.536898532011635
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, IBK, NO_FEATURES_SELECTION, OVER_SAMPLING, 269.0, 0.0, 154.0, 3324.0, 0.04427832087406555, 1.0, 0.8392870697351632, 0.00660813470857912
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, IBK, NO_FEATURES_SELECTION, UNDER_SAMPLING, 983.0, 16.0, 138.0, 2610.0, 0.05021834061135371, 0.8961038961038961, 0.8329218791228254, 0.018727468010184087
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, IBK, NO_FEATURES_SELECTION, SMOTE, 3484.0, 52.0, 102.0, 109.0, 0.4834123222748815, 0.6623376623376623, 0.807231593900116, 0.536898532011635
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, IBK, BEST_FIRST, NO_SAMPLING, 3515.0, 95.0, 59.0, 78.0, 0.4306569343065693, 0.38311688311688313, 0.8843169076956998, 0.3815657791927156
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, IBK, BEST_FIRST, OVER_SAMPLING, 3416.0, 58.0, 96.0, 177.0, 0.3516483516483517, 0.6233766233766234, 0.7567085711394089, 0.4191215032802622
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, IBK, BEST_FIRST, UNDER_SAMPLING, 3301.0, 36.0, 118.0, 292.0, 0.28780487804878047, 0.7662337662337663, 0.8509095969435518, 0.3814802811032355
OPENJPA, 14, 0.9000773353956105, 0.041419767717468595, 0.041099546303709635, IBK, BEST_FIRST, SMOTE, 3507.0, 93.0, 61.0, 86.0, 0.41496598639455784, 0.3961038961038961, 0.8842419061595237, 0.3804443311339399
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, NAIVE_BAYES, NO_FEATURES_SELECTION, NO_SAMPLING, 3639.0, 154.0, 7.0, 21.0, 0.25, 0.043478260869565216, 0.9069222414553847, 0.06236810333827399
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, NAIVE_BAYES, NO_FEATURES_SELECTION, OVER_SAMPLING, 3615.0, 143.0, 18.0, 45.0, 0.2857142857142857, 0.11180124223602485, 0.8388555136951431, 0.14033924592337665
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, NAIVE_BAYES, NO_FEATURES_SELECTION, UNDER_SAMPLING, 3620.0, 101.0, 60.0, 40.0, 0.6, 0.37267080745341613, 0.9061331161117333, 0.4417453042801588
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, NAIVE_BAYES, NO_FEATURES_SELECTION, SMOTE, 3638.0, 151.0, 10.0, 22.0, 0.3125, 0.062111801242236024, 0.91532006245121, 0.09092496861028504
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, NAIVE_BAYES, BEST_FIRST, NO_SAMPLING, 3645.0, 118.0, 43.0, 15.0, 0.7413793103448276, 0.2670807453416149, 0.9036851305026644, 0.3788305670418749
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, NAIVE_BAYES, BEST_FIRST, OVER_SAMPLING, 317.0, 3.0, 158.0, 3343.0, 0.045129962867752074, 0.9813664596273292, 0.8099938906425007, 0.006227196199353615
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, NAIVE_BAYES, BEST_FIRST, UNDER_SAMPLING, 1142.0, 7.0, 154.0, 2518.0, 0.05763473053892216, 0.9565217391304348, 0.9043138852119608, 0.031761123403069885
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, NAIVE_BAYES, BEST_FIRST, SMOTE, 3553.0, 85.0, 76.0, 107.0, 0.41530054644808745, 0.4720496894409938, 0.9103324508705835, 0.4156645410825031
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, RANDOM_FOREST, NO_FEATURES_SELECTION, NO_SAMPLING, 3641.0, 45.0, 116.0, 19.0, 0.8592592592592593, 0.7204968944099379, 0.9870328887078709, 0.7751414652805492
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, RANDOM_FOREST, NO_FEATURES_SELECTION, OVER_SAMPLING, 3400.0, 36.0, 125.0, 260.0, 0.3246753246753247, 0.7763975155279503, 0.8666887282354139, 0.423626201143966
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, RANDOM_FOREST, NO_FEATURES_SELECTION, UNDER_SAMPLING, 3283.0, 6.0, 155.0, 377.0, 0.29135338345864664, 0.9627329192546584, 0.9616035366391745, 0.4091035911830865
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, RANDOM_FOREST, NO_FEATURES_SELECTION, SMOTE, 3641.0, 44.0, 117.0, 19.0, 0.8602941176470589, 0.7267080745341615, 0.9902360587855955, 0.7793647374764562
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, RANDOM_FOREST, BEST_FIRST, NO_SAMPLING, 3606.0, 95.0, 66.0, 54.0, 0.55, 0.40993788819875776, 0.95811950582086, 0.44995608954447996
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, RANDOM_FOREST, BEST_FIRST, OVER_SAMPLING, 3390.0, 43.0, 118.0, 270.0, 0.30412371134020616, 0.7329192546583851, 0.8406170451074229, 0.39376660399748015
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, RANDOM_FOREST, BEST_FIRST, UNDER_SAMPLING, 3308.0, 10.0, 151.0, 352.0, 0.30019880715705766, 0.937888198757764, 0.9372891423140889, 0.4176428040340558
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, RANDOM_FOREST, BEST_FIRST, SMOTE, 3593.0, 86.0, 75.0, 67.0, 0.528169014084507, 0.4658385093167702, 0.9630197196483725, 0.47428732265684903
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, IBK, NO_FEATURES_SELECTION, NO_SAMPLING, 3629.0, 20.0, 141.0, 31.0, 0.8197674418604651, 0.8757763975155279, 0.930559515324305, 0.8398771085505533
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, IBK, NO_FEATURES_SELECTION, OVER_SAMPLING, 3396.0, 37.0, 124.0, 264.0, 0.31958762886597936, 0.7701863354037267, 0.8437557275226555, 0.41700877892409455
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, IBK, NO_FEATURES_SELECTION, UNDER_SAMPLING, 3296.0, 4.0, 157.0, 364.0, 0.30134357005758156, 0.9751552795031055, 0.930015612802498, 0.42328313154181835
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, IBK, NO_FEATURES_SELECTION, SMOTE, 3629.0, 20.0, 141.0, 31.0, 0.8197674418604651, 0.8757763975155279, 0.9309540779961307, 0.8398771085505533
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, IBK, BEST_FIRST, NO_SAMPLING, 3616.0, 89.0, 72.0, 44.0, 0.6206896551724138, 0.4472049689440994, 0.9500975800156128, 0.5022912351319452
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, IBK, BEST_FIRST, OVER_SAMPLING, 3467.0, 51.0, 110.0, 193.0, 0.36303630363036304, 0.6832298136645962, 0.798975834097003, 0.4435142397715616
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, IBK, BEST_FIRST, UNDER_SAMPLING, 3321.0, 21.0, 140.0, 339.0, 0.29227557411273486, 0.8695652173913043, 0.9127778909140277, 0.3996339039508522
OPENJPA, 15, 0.9075266214908034, 0.04138777034054241, 0.04213556660560063, IBK, BEST_FIRST, SMOTE, 3603.0, 86.0, 75.0, 57.0, 0.5681818181818182, 0.4658385093167702, 0.9504497165936938, 0.49268510532018545
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, NAIVE_BAYES, NO_FEATURES_SELECTION, NO_SAMPLING, 3704.0, 115.0, 0.0, 4.0, 0.0, 0.0, 0.9097615027437738, -0.002026355841303293
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, NAIVE_BAYES, NO_FEATURES_SELECTION, OVER_SAMPLING, 3690.0, 108.0, 7.0, 18.0, 0.28, 0.06086956521739131, 0.7973981051545425, 0.09022607513173511
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, NAIVE_BAYES, NO_FEATURES_SELECTION, UNDER_SAMPLING, 3687.0, 83.0, 32.0, 21.0, 0.6037735849056604, 0.2782608695652174, 0.9256578021668778, 0.3689757076152967
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, NAIVE_BAYES, NO_FEATURES_SELECTION, SMOTE, 3703.0, 109.0, 6.0, 5.0, 0.5454545454545454, 0.05217391304347826, 0.9129930584869378, 0.09046096567383419
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, NAIVE_BAYES, BEST_FIRST, NO_SAMPLING, 3674.0, 83.0, 32.0, 34.0, 0.48484848484848486, 0.2782608695652174, 0.9083415412035083, 0.33909244174277564
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, NAIVE_BAYES, BEST_FIRST, OVER_SAMPLING, 365.0, 1.0, 114.0, 3343.0, 0.032976569279722305, 0.991304347826087, 0.7932625111392524, 0.005951022989047351
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, NAIVE_BAYES, BEST_FIRST, UNDER_SAMPLING, 264.0, 1.0, 114.0, 3444.0, 0.03204047217537943, 0.991304347826087, 0.9150649594296703, 0.004030993518452213
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, NAIVE_BAYES, BEST_FIRST, SMOTE, 3622.0, 67.0, 48.0, 86.0, 0.3582089552238806, 0.41739130434782606, 0.9116586933070682, 0.364982569886018
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, RANDOM_FOREST, NO_FEATURES_SELECTION, NO_SAMPLING, 3663.0, 20.0, 95.0, 45.0, 0.6785714285714286, 0.8260869565217391, 0.9403194034050936, 0.7363909766459981
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, RANDOM_FOREST, NO_FEATURES_SELECTION, OVER_SAMPLING, 3521.0, 41.0, 74.0, 187.0, 0.2835249042145594, 0.6434782608695652, 0.8014750715257258, 0.36718991620553815
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, RANDOM_FOREST, NO_FEATURES_SELECTION, UNDER_SAMPLING, 3380.0, 9.0, 106.0, 328.0, 0.24423963133640553, 0.9217391304347826, 0.9568172224567328, 0.3555045079882156
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, RANDOM_FOREST, NO_FEATURES_SELECTION, SMOTE, 3665.0, 19.0, 96.0, 43.0, 0.6906474820143885, 0.8347826086956521, 0.9377010928192862, 0.7475954985347242
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, RANDOM_FOREST, BEST_FIRST, NO_SAMPLING, 3664.0, 65.0, 50.0, 44.0, 0.5319148936170213, 0.43478260869565216, 0.9232294451479762, 0.46396453761125384
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, RANDOM_FOREST, BEST_FIRST, OVER_SAMPLING, 3513.0, 46.0, 69.0, 195.0, 0.26136363636363635, 0.6, 0.8061430045495052, 0.33630241240976627
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, RANDOM_FOREST, BEST_FIRST, UNDER_SAMPLING, 3368.0, 10.0, 105.0, 340.0, 0.23595505617977527, 0.9130434782608695, 0.9285317292809906, 0.3436201576626292
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, RANDOM_FOREST, BEST_FIRST, SMOTE, 3645.0, 59.0, 56.0, 63.0, 0.47058823529411764, 0.48695652173913045, 0.9230090052061348, 0.462177645143287
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, IBK, NO_FEATURES_SELECTION, NO_SAMPLING, 3646.0, 16.0, 99.0, 62.0, 0.6149068322981367, 0.8608695652173913, 0.9220744805590733, 0.7071125350892534
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, IBK, NO_FEATURES_SELECTION, OVER_SAMPLING, 3513.0, 43.0, 72.0, 195.0, 0.2696629213483146, 0.6260869565217392, 0.7785211763050514, 0.34961428930875094
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, IBK, NO_FEATURES_SELECTION, UNDER_SAMPLING, 3378.0, 10.0, 105.0, 330.0, 0.2413793103448276, 0.9130434782608695, 0.914193752638244, 0.35093378607809883
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, IBK, NO_FEATURES_SELECTION, SMOTE, 3645.0, 16.0, 99.0, 63.0, 0.6111111111111112, 0.8608695652173913, 0.9226994512452512, 0.7044007552037717
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, IBK, BEST_FIRST, NO_SAMPLING, 3666.0, 67.0, 48.0, 42.0, 0.5333333333333333, 0.41739130434782606, 0.9332981567468693, 0.45386787939948764
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, IBK, BEST_FIRST, OVER_SAMPLING, 3520.0, 46.0, 69.0, 188.0, 0.26848249027237353, 0.6, 0.7968505229585854, 0.34368906111752606
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, IBK, BEST_FIRST, UNDER_SAMPLING, 3394.0, 10.0, 105.0, 314.0, 0.25059665871121717, 0.9130434782608695, 0.9225200506542846, 0.36319759479145686
OPENJPA, 16, 0.9153135591343066, 0.04145692158760891, 0.030081088150667016, IBK, BEST_FIRST, SMOTE, 3648.0, 64.0, 51.0, 60.0, 0.4594594594594595, 0.4434782608695652, 0.9330765442521458, 0.43462123778128664
